release_month,english,developer,publisher,required_age,achievements,positive_ratings,negative_ratings,average_playtime,median_playtime,owners,price
Oct,1,ColloseusX,Phat Phrog Studios,0,224,107,248,200,214,200000-500000,0.79
Dec,1,Steve Gabry,Steve Gabry,0,28,1832,63,371,371,100000-200000,1.99
May,1,ThroughLine Games,Square Enix,0,33,451,36,323,347,20000-50000,15.49
Dec,1,DoshMallow Games,Fresh Wind Software,0,0,68,20,252,252,50000-100000,3.99
Oct,1,Insanity Games,Insanity Games,0,0,1623,342,35,53,200000-500000,0
Oct,1,StalkerAlex,StalkerAlex.,0,0,593,689,231,212,200000-500000,0.79
Dec,1,D.E.X. Team,Xitilon,0,21,180,41,260,260,20000-50000,7.99
Sep,1,Flying Islands Team,Xitilon,0,10,152,39,1,1,20000-50000,3.99
Oct,1,Primitive Studio,Primitive Studio,0,0,52,78,206,214,50000-100000,0.79
Mar,1,Virtys,Virtys,0,0,224,100,1,1,50000-100000,0
Oct,1,PanGuoJun,PanGuoJun,0,4,42,18,85,85,20000-50000,1.59
Oct,1,Alekseev,Alekseev,0,0,20,14,215,215,20000-50000,5.79
Oct,1,EnsenaSoft,EnsenaSoft,0,0,31,31,230,230,50000-100000,0.79
Oct,1,EnsenaSoft,EnsenaSoft,0,0,34,48,202,202,50000-100000,0.79
Oct,1,EnsenaSoft,EnsenaSoft,0,0,41,61,203,203,50000-100000,0.79
Oct,1,EnsenaSoft,EnsenaSoft,0,0,36,62,173,173,50000-100000,0.79
Oct,1,EnsenaSoft,EnsenaSoft,0,0,46,62,152,152,50000-100000,0.79
Oct,1,Rock Crow,Rock Crow,0,0,45,112,75,75,50000-100000,0
Nov,1,QuickSave,QuickSave,0,13,6,11,316,316,20000-50000,2.09
Nov,1,Forceight,Forceight,0,0,70,27,37,37,0-20000,4.79
Oct,1,Indie Games Studio,Indie Games Studio,0,0,22,13,207,212,20000-50000,0.79
Dec,1,CrabWay,CrabWay,0,18,41,19,211,211,20000-50000,1.99
Nov,1,DIAMOND FOX,DIAMOND FOX,0,2,51,49,392,392,100000-200000,0.79
Mar,1,"Capcom Game Studio Vancouver, Inc.",Capcom,18,104,1320,1512,340,526,100000-200000,19.99
Oct,1,CrackedGhostGames,2ndDimensionGhost,0,0,21,18,292,296,50000-100000,0
Oct,1,Hipix Studio,AYE Technology,0,0,50,64,241,256,100000-200000,1.59
Dec,1,Daniil Hasanov,AYE Technology,0,0,33,33,237,267,100000-200000,1.59
Oct,1,ZovGame,AYE Technology,0,0,36,33,231,270,100000-200000,1.59
Aug,1,CyberConnect2 Co. Ltd.,BANDAI NAMCO Entertainment,0,50,323,78,3,3,20000-50000,14.99
Feb,1,Konami Digital Entertainment,Konami Digital Entertainment,16,51,2213,1232,1649,1649,100000-200000,34.99
Oct,1,EnsenaSoft,EnsenaSoft,0,0,19,38,230,230,0-20000,3.99
Dec,1,wins_84;gamebalance,wins_84,0,36,177,4,242,272,20000-50000,1.99
Mar,1,Kiwiforge;Timothy Vincent,Kiwiforge;Timothy Vincent,0,9,137,9,121,121,50000-100000,2.09
Mar,1,Sumo Digital,Curve Digital,0,33,788,204,94,118,50000-100000,15.99
Nov,1,XR Team,XR Team,0,0,33,18,1,1,50000-100000,0
Dec,1,RocketWerkz,RocketWerkz,0,4,1372,287,3233,4876,50000-100000,18.99
Nov,1,Ken Watanabe,Ken Watanabe,0,0,49,23,4,4,0-20000,0
Aug,1,Black Lab Games,Slitherine Ltd.,0,26,664,174,544,544,20000-50000,29.99
Sep,1,Arc System Works,"H2 Interactive Co., Ltd.",0,11,31,42,7,7,0-20000,14.99
Apr,1,Exozet,United Soft Media,0,21,463,720,16710,16710,100000-200000,0
Oct,1,BANDAI NAMCO Studios;Dimps Corporation,BANDAI NAMCO Entertainment,0,49,2992,676,184,305,100000-200000,49.99
Dec,1,Sevenedge Interactive Media,Sevenedge Interactive Media,0,193,7,11,3,3,0-20000,1.99
Dec,1,Game Studio Abraham Stolk Inc.,Game Studio Abraham Stolk Inc.,0,9,43,16,6,6,0-20000,0
Mar,1,Scavengers Studio,Scavengers Studio,0,0,9663,2267,160,82,500000-1000000,0
Dec,1,Fazan,Fazan,0,0,59,50,205,212,50000-100000,9.99
Feb,1,GK,Dagestan Technology,0,0,520,521,271,271,20000-50000,3.19
Oct,1,Primitive Studio,Riviysky,0,0,46,80,201,212,50000-100000,0.79
Nov,1,StarSystemStudios™,StarSystemStudios™,0,30,21,31,249,282,20000-50000,3.99
Nov,1,Hipix Studio,AYE Technology,0,0,35,47,221,233,100000-200000,0.79
Dec,1,DarkLight,AYE Technology,0,0,40,50,227,238,100000-200000,0.79
Feb,1,Piotr Bunkowski;Hades Productions,Sometimes You,0,49,83,36,480,587,50000-100000,0.79
Feb,1,Krispy Animation,Krispy Animation,0,44,76,9,1,1,0-20000,5.79
Oct,1,David Mulder,David Mulder,0,0,17,8,232,252,50000-100000,1.59
May,1,D'Avekki Studios Ltd,D'Avekki Studios Ltd,0,35,207,40,93,93,20000-50000,6.99
Jul,1,Shrimasis Rout,Seed Games LLP,0,0,2,2,259,259,0-20000,3.99
Oct,1,Besedka Games Studio,Neon Green Pin Games,0,61,119,47,187,187,50000-100000,0.79
Dec,1,Anvate Games,Anvate Games,0,21,60,1,250,264,20000-50000,1.69
Nov,1,Yunus Ayyildiz,Yunus Ayyildiz,0,6,456,32,9,9,20000-50000,0.79
Jan,1,RPG Video,Back To Basics Gaming,0,1,29,53,219,228,100000-200000,0.79
Dec,1,Giant Fox Studios,Giant Fox Studios,0,13,54,39,281,281,50000-100000,0.79
Feb,1,Sonic Team;Bitbaboon,SEGA,0,42,1610,379,231,231,200000-500000,14.99
Mar,1,PanGuoJun,PanGuoJun,0,12,69,17,26,26,20000-50000,1.59
Dec,1,Creobit,8Floor,0,23,32,2,272,272,20000-50000,3.99
Nov,1,White Dog,White Dog,0,0,39,65,211,229,100000-200000,3.1
Apr,1,Strange Fire,Excalibur Games,0,21,63,31,35,35,0-20000,10.99
Apr,1,Axyos Games,Axyos Games,0,11,123,116,4122,4122,100000-200000,3.19
Nov,1,D.C.S,Henteko Doujin,0,0,2027,128,5,8,100000-200000,0
Feb,1,White Dog,White Dog,0,0,117,226,201,208,100000-200000,3.1
Apr,1,Robotality,Chucklefish,0,74,397,233,242,242,20000-50000,12.99
Nov,1,Sapphire Dragon Productions,Sapphire Dragon Productions,0,8,35,39,275,275,50000-100000,2.09
Oct,1,SGTTB_Studios;Phanom Games,SGTTB_Studios;Phanom Games,0,4,34,47,292,311,50000-100000,5.99
Dec,1,Quantum Phoenix Studio;Dennis Esie,Quantum Phoenix,0,13,98,63,281,272,200000-500000,3.99
May,1,Racing Bros,ANPA.US,0,1090,204,179,205,222,50000-100000,1.99
Nov,1,Delusional Games,Back To Basics Gaming,0,0,52,135,226,249,200000-500000,0.79
Nov,1,Delusional Games,Back To Basics Gaming,0,0,53,52,263,276,100000-200000,1.59
Dec,1,Vyacheslav Ozolnieks;Andrey Omelchenko;Andrey Kashin,Vyacheslav Ozolnieks,0,17,12,6,375,375,20000-50000,3.99
Dec,1,Chris Charbonneau,Chris Charbonneau,0,62,5,0,180,180,0-20000,1.99
Oct,1,TotallyNotReptillian,TotallyNotReptillian,0,16,55,31,274,274,50000-100000,0.79
Dec,1,MoeNovel,MoeNovel,0,20,223,35,223,223,20000-50000,9.99
Nov,1,Quantum Entanglement Games,Quantum Entanglement Games,0,0,16,17,356,356,20000-50000,1.59
Jan,1,Hyper Hippo Games,Hyper Hippo Games,0,104,1089,451,209,187,200000-500000,0
Nov,1,Useless Machines,Useless Machines,0,0,9,7,293,310,20000-50000,2.89
Mar,1,Frostkeep Studios,Frostkeep Studios,0,0,773,521,72,72,50000-100000,11.39
Oct,1,Amaterasu Software,Amaterasu Software,0,3,285,282,197,219,200000-500000,0.99
Nov,1,Playito.com,Playito.com,0,22,16,7,262,262,20000-50000,4.99
May,1,Soaphog,Kasedo Games,0,206,116,143,74,74,0-20000,6.99
Feb,1,Ghost Ship Games,Coffee Stain Publishing,0,0,10254,838,3350,4384,500000-1000000,24.99
Feb,1,Artem Bondin,Artem Bondin,0,0,29,81,285,382,20000-50000,0.79
Apr,1,GZ Storm;Astrojone,Astrojone,0,28,34,6,224,224,0-20000,0.79
Nov,1,energy milk,energy milk,0,0,7,11,420,429,20000-50000,4.79
Jul,1,JOZGames;Use Your Head - Games,Use Your Head - Games,0,16,71,28,203,203,0-20000,0.79
Nov,1,Brzezinski,SIFAKA DIGITAL,0,69,71,67,210,210,20000-50000,0.79
Dec,1,Mana Potion Studios,Mana Potion Studios,0,70,900,188,250,250,100000-200000,3.99
Jun,1,Meteorise;HONEY∞PARADE GAMES,Marvelous,0,50,718,100,266,266,20000-50000,22.99
Sep,1,"Entwell Co., Ltd.",Gameforge 4D GmbH,0,0,706,316,52,76,200000-500000,0
Dec,1,NMY Mixed-Reality Communication GmbH,B. Braun,0,0,9,3,9,9,0-20000,0
Jan,1,One More Game,One More Game,0,17,68,17,187,187,20000-50000,0.79
Jul,1,NS STUDIO,NS STUDIO,0,36,33695,11081,1835,42,5000000-10000000,0
Jan,1,The_Kiddy,The_Kiddy,0,0,98,159,272,303,100000-200000,0.79
Nov,1,LOVIGAME,LOVIGAME,16,116,869,168,231,231,20000-50000,6.99
Jan,1,NedoStudio,NedoStudio,0,0,10,4,325,325,0-20000,0.79
May,1,WEBZEN Inc.,Gameforge 4D GmbH,0,0,4526,2741,2225,791,1000000-2000000,0
Nov,1,Mihai Morosanu,Mihai Morosanu,0,0,39,24,231,231,20000-50000,0.79
Nov,1,Konstructors Entertainment,Konstructors Entertainment;GrabTheGames,0,66,552,64,127,131,50000-100000,0.72
Apr,1,NetEase Games,NetEase Games,0,121,552,258,2616,2616,100000-200000,0
Feb,1,MorfeoDev,MorfeoDev,0,18,197,32,234,234,20000-50000,3.99
Nov,1,Sapphire Dragon Productions,Sapphire Dragon Productions,0,7,40,9,276,276,0-20000,4.99
Jan,1,VitaliZelenyuk,VitaliZelenyuk,0,26,36,69,212,225,200000-500000,4.79
Nov,1,Abdulla Hassan Al-Farsi,Abdulla Hassan Al-Farsi,0,0,19,1,1,1,0-20000,1.59
Nov,1,NedoStudio,NedoStudio,0,0,8,2,260,260,0-20000,0.79
Nov,1,Strong Cube,Strong Cube,0,0,17,16,244,244,0-20000,3.99
Mar,1,"KOEI TECMO GAMES CO., LTD.","KOEI TECMO GAMES CO., LTD.",0,50,800,206,3315,3315,20000-50000,49.99
Sep,1,ULTRA ULTRA,ULTRA ULTRA,16,47,649,148,235,235,50000-100000,18.99
Feb,1,Fireblade Software,Fireblade Software,0,0,270,109,209,317,20000-50000,14.99
Nov,1,Mihai Morosanu,Mihai Morosanu,0,0,26,23,230,230,20000-50000,0.79
Nov,1,Lukas Rustemeyer,Lukas Rustemeyer,0,0,3207,636,1683,2193,100000-200000,10.99
Jul,1,"Grey Havens, LLC","Grey Havens, LLC",0,49,315,97,1334,1687,50000-100000,0
Oct,1,Croteam VR,Devolver Digital;Croteam Publishing,0,40,318,46,62,83,20000-50000,29.99
Mar,1,Croteam VR,Devolver Digital;Croteam,0,26,338,63,46,46,20000-50000,29.99
Apr,1,Croteam VR,Devolver Digital;Croteam,0,28,92,16,64,64,0-20000,29.99
Mar,1,Fatshark,Fatshark,0,26,21509,7336,2025,1024,2000000-5000000,23.79
Mar,1,Ubisoft Montreal;Red Storm;Ubisoft Shanghai;Ubisoft Toronto;Ubisoft Kiev,Ubisoft,0,0,23373,11081,1869,1694,500000-1000000,49.99
Jan,1,Warfare Studios,Warfare Studios,0,0,2,3,192,192,0-20000,5.59
Apr,1,Cavalier Game Studios;Tequila Works,Tequila Works,0,18,1945,128,147,260,100000-200000,14.99
Dec,1,AtomTeam,AtomTeam,0,31,2012,327,17,17,100000-200000,10.99
Nov,1,Square Enix,Square Enix,12,49,1136,287,519,561,50000-100000,18.49
Dec,1,Seragam,Seragam,0,61,40,10,209,209,20000-50000,3.99
Apr,1,Liam Hughes;Ryan Cooper,Liam Hughes;Ryan Cooper,0,16,25,4,446,446,0-20000,2.89
Nov,1,Wargaming Group Limited,Wargaming Group Limited,0,44,9386,3667,341,135,2000000-5000000,0
Sep,1,HeroCraft,HeroCraft,0,79,506,231,133,133,50000-100000,17.99
Oct,1,Team Reptile,Team Reptile,0,15,1748,65,343,343,50000-100000,17.99
Jul,1,Mechanical Boss,Mechanical Boss,0,8,146,22,292,292,50000-100000,0.99
Mar,1,T.F. Wright;Volkenfox,FoxWright Productions,0,0,204,18,121,121,0-20000,15.49
Nov,1,FantaBlade Network,X.D. Network Inc.,0,34,16978,1627,294,297,500000-1000000,8.99
Apr,1,Skydance Interactive,Skydance Interactive,0,0,602,251,29,29,100000-200000,0
Nov,0,Valera Entertainment,Valera Entertainment,0,5,667,104,2170,3948,100000-200000,0.79
Nov,1,Playito.com,Playito.com,0,21,21,9,264,264,20000-50000,1.99
Aug,1,Skydance Interactive,Skydance Interactive,0,0,127,77,25,25,0-20000,0
Feb,1,UndeadScout,IMGN.PRO,0,14,213,294,333,333,100000-200000,15.99
Nov,1,Lemondo Games,Lemondo Games,0,15,223,86,2112,3945,20000-50000,0.79
Feb,1,Parta Games Oy,Parta Games Oy,0,29,33,4,5,5,0-20000,0.79
Jun,1,HB Studios,Maximum Games,0,26,286,195,1388,1388,20000-50000,24.99
Aug,1,Deck Nine;Feral Interactive (Mac);Feral Interactive (Linux),Square Enix;Feral Interactive (Mac);Feral Interactive (Linux),16,34,21705,1520,478,651,500000-1000000,13.99
Nov,1,吃了就睡工作室,indienova,0,0,298,98,53,53,100000-200000,0
Sep,1,David Wehle,David Wehle,0,14,1151,347,101,101,100000-200000,7.99
Feb,1,davevillz,davevillz,0,0,2952,355,362,479,200000-500000,6.99
Dec,1,Eternal Night Studios,Alberto Herrera;Ziel Graywords;Stw projects,0,5,2922,351,80,85,200000-500000,0
Jan,1,RedCandleGames,RedCandleGames;AGM PLAYISM,0,8,8540,2688,387,409,500000-1000000,8.99
Mar,1,Quantum Phoenix Studio;Dennis Esie,Quantum Phoenix Studio,0,89,44,37,245,259,200000-500000,3.99
Feb,1,Pentagrammical Justice,Riviysky,0,0,4,2,202,212,0-20000,2.89
Jan,1,Eidos Montreal,Square Enix,18,17,92,123,22,36,50000-100000,0
Nov,1,Fredaikis AB,Fredaikis AB,0,63,13726,14201,376,73,5000000-10000000,0
Nov,1,Minor Key Games,Minor Key Games,0,11,68,16,2,2,50000-100000,4.79
Dec,1,CivilSavages,Siberian Digital,0,13,124,81,276,285,100000-200000,3.19
Nov,1,code:jp,Sekai Project,0,6,163,45,422,422,50000-100000,6.99
Nov,1,BiscuitPlay,BiscuitPlay,0,0,78,103,227,242,20000-50000,3.99
Jan,1,VGstudio,VGstudio,0,0,53,41,366,393,50000-100000,3.99
Mar,1,Latinas Tomatos,Dagestan Technology,0,0,137,119,236,274,200000-500000,3.19
Dec,1,Robert Alvarez,Robert Alvarez,0,40,113,38,131,131,20000-50000,0.79
Dec,1,Spotted Shark Studio,Spotted Shark Studio,0,28,31,7,17,17,0-20000,7.19
Feb,1,Mixed Realms Pte Ltd;Swag Soft Holdings Pte Ltd,Mixed Realms Pte Ltd,0,69,948,105,37,48,20000-50000,22.99
Feb,1,GDNomad,Infernal Dream,0,0,12,23,241,254,100000-200000,3.99
Nov,1,Indie Games Studio,Indie Games Studio,0,0,14,13,207,209,20000-50000,1.99
Nov,1,Naarassusi Game,Naarassusi Publisher,0,7,73,24,245,246,100000-200000,3.99
Jun,1,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0,35,901,76,818,1103,20000-50000,22.99
Mar,1,LEVER Software,LEVER Software,0,0,14,20,285,294,0-20000,3.19
Feb,1,Axyos Games,Axyos Games,0,11,45,22,334,334,20000-50000,3.19
Nov,1,Red Matter Studio,Red Matter Studio,0,0,25,24,254,258,0-20000,0.79
Dec,1,Spectrum Games,AYE Technology,0,0,35,52,257,266,200000-500000,0.79
Jan,1,"Andrew ""Versus"" Larionov",AYE Technology,0,0,128,53,391,246,100000-200000,1.59
Nov,1,ColloseusX,Phat Phrog Studios,0,107,69,94,188,205,100000-200000,1.59
Jan,1,Asmodee Digital;Playsoft,Asmodee Digital,0,0,170,49,27,29,50000-100000,5.19
Nov,1,Just1337 Studio,Just1337 Publisher,0,16,156,62,748,1374,50000-100000,4.99
Feb,1,Steel Wool Studios,Steel Wool Studios,0,0,38,15,39,39,0-20000,13.99
Nov,1,Blazar Games,Blazar Games,0,0,7,11,306,306,0-20000,7.19
Nov,1,Just1337 Studio,Just1337 Publisher,0,25,129,73,2138,4085,50000-100000,4.99
Feb,1,Holyday Studios,Holyday Studios,0,23,1373,185,617,923,200000-500000,0
Dec,1,Hell Squirrel Games,DNVR Prod,0,50,89,29,273,273,20000-50000,4.99
Dec,1,Buried Signal,Annapurna Interactive,0,11,4739,129,121,155,100000-200000,11.39
Nov,1,Svarog Studios,Back To Basics Gaming,0,55,103,81,204,213,200000-500000,0.79
Nov,1,Woolf,R-Age,0,12,666,260,73,134,200000-500000,0
Dec,1,Fox Dawn,Fox Dawn,0,89,299,253,1061,1356,100000-200000,0
Jan,1,Carl Games,Carl Games,0,26,18,4,284,284,0-20000,1.99
Jan,1,morojenoe's empire,morojenoe's empire,0,21,95,73,15,15,20000-50000,0
Dec,1,Game Science,Game Science,0,0,4858,1169,345,105,1000000-2000000,0
Apr,1,The Young Socratics,The Young Socratics,0,7,97,33,32,32,0-20000,10.99
Feb,1,Zero Degrees Games,Zero Degrees Games,0,13,25,6,369,369,0-20000,5.79
Feb,1,No Code,Devolver Digital,0,13,2196,302,196,196,100000-200000,6.99
Nov,1,Alonzu;@alonzubin,AlonZubina,0,0,217,45,21,21,20000-50000,0.79
Dec,1,tumangames,tumangames,0,10,28,26,222,224,100000-200000,2.79
Dec,1,Zachtronics,Zachtronics,0,5,1979,42,1096,1054,100000-200000,15.49
Aug,1,CreativeForge Games,Good Shepherd Entertainment,0,47,1235,436,2016,2016,50000-100000,30.99
May,1,Laura Shigihara,Laura Shigihara,0,15,2192,63,344,406,50000-100000,6.99
Jan,1,Razzart Visual,Razzart Visual,0,13,1048,50,364,364,20000-50000,6.99
May,1,Barrel Roll Games,Daedalic Entertainment,0,70,2636,283,175,210,100000-200000,10.99
Jan,1,Oddrok,Oddrok,0,12,135,11,201,201,0-20000,0.79
May,1,Obsidian Entertainment,Versus Evil;Obsidian Entertainment,0,55,4435,876,2234,2274,200000-500000,32.99
Feb,1,LucasArts,Disney Interactive;LucasArts,0,0,197,67,33,33,100000-200000,4.79
Dec,1,Tuwi Michael Nannings,NanningsGames,0,8,2120,236,16,20,200000-500000,0
Oct,1,Nexon Korea Corporation,Nexon America Inc.,0,0,5143,1750,1273,149,1000000-2000000,0
Dec,1,nlfastudio,nlfastudio,0,5,14,10,167,167,20000-50000,0.79
Dec,1,Construct Studio,Construct Studio Inc.,0,0,333,22,36029,36029,50000-100000,0
Dec,1,Virgin Games,Disney Interactive,0,0,22,12,2,2,0-20000,6.99
Dec,1,Eurocom,Disney Interactive,0,0,3,1,16,16,0-20000,6.99
Dec,1,Westwood Studios,Disney Interactive,0,0,37,25,14,14,0-20000,6.99
Jun,1,TealRocks Studio,Plug In Digital,0,43,15,1,4,4,0-20000,8.99
Mar,1,Tanki Online Ltd.,APL Publishing Ltd.,0,0,1213,761,86,157,200000-500000,0
Dec,1,Quiet River,Quiet River,0,229,4550,224,237,288,100000-200000,0.79
Feb,1,Blue Wizard Digital,Blue Wizard Digital,0,31,325,43,722,722,20000-50000,14.99
Jan,1,Acuze Interactives,Displacement Studios,0,0,28,60,216,214,200000-500000,0.79
Dec,1,Indie Game Group,Indie Game Group,0,0,195,255,198,221,200000-500000,2.79
Dec,1,NukGames,NukGames,0,9,567,77,305,324,200000-500000,0.79
Jan,1,Animu Game,Animu Game,0,18,653,52,14,14,20000-50000,6.99
Oct,1,Four Winged Studio,Four Winged Studio,0,6,61,44,232,241,50000-100000,1.99
Dec,1,SOFTSTAR ENTERTAINMENT INC.,SOFTSTAR ENTERTAINMENT INC.,0,35,145,71,493,493,0-20000,10.99
Feb,1,ClickGames,ClickGames,0,14,77,13,223,223,20000-50000,2.79
Dec,1,ThinkOfGames,ThinkOfGames,0,2,38,40,244,257,50000-100000,1.99
Dec,1,Stately Snail,Stately Snail,0,7,158,31,217,217,20000-50000,1.99
Nov,1,White Rabbit Games,White Rabbit Games,0,0,10,8,285,301,20000-50000,0.79
Mar,1,Amaterasu Software,Amaterasu Software,0,0,36,19,210,212,200000-500000,3.99
Dec,1,goonswarm,goonswarm,0,9,32,6,216,216,0-20000,0.79
Mar,1,Badim,Badim,0,18,8,11,314,314,50000-100000,3.99
Feb,1,Nuked Games,!Lim studio,0,0,56,25,260,271,200000-500000,0.79
Sep,1,Ubisoft Pune,Ubisoft,0,0,528,719,303,427,100000-200000,12.49
Jul,1,Rotatipyra,New Reality Games,0,9,67,56,226,226,100000-200000,1.59
Feb,1,phime studio LLC,phime studio LLC,0,5,30,8,277,282,20000-50000,1.59
Feb,1,Afterthought Studios,Afterthought Studios,0,15,21,7,279,283,0-20000,4.99
Apr,1,Reactive Drop Team,Reactive Drop Team,0,143,7629,527,117,99,2000000-5000000,0
Nov,1,Pixelvex LLC,Pixelvex LLC,0,44,16,1,285,285,0-20000,0
Apr,1,Reward Hunters,Droid Riot,0,7,13,3,273,273,20000-50000,0.79
Dec,1,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0,32,1105,159,1221,1221,50000-100000,23.79
Apr,1,Ernests Klavins,Ernests Klavins,0,22,9,5,6,6,0-20000,0.79
Dec,1,Impressions Games,Activision,0,0,399,75,7,7,50000-100000,6.99
Feb,1,AN Productions;Poxpower,Armor Games Studios,0,24,3624,240,751,619,500000-1000000,0
Mar,1,Redpoint Games,Redpoint Games,0,28,28,8,120,120,0-20000,11.39
Apr,1,rupiwood,rupiwood,0,0,7,2,279,279,0-20000,1.99
Dec,1,Zach Tsiakalis-Brown;Raul Bravo,Zulubo Productions,0,0,139,30,10,10,50000-100000,0
Aug,1,Studio Saizensen,"Nicalis, Inc.",0,50,61,24,20,20,0-20000,30.99
Dec,1,Zoo Corporation,Zoo Corporation,0,38,219,49,206,206,20000-50000,1.59
Dec,1,Newgrange Game,Newgrange Games,0,0,7,4,24,24,0-20000,0
Dec,1,VladCastillo,VladCastillo,0,0,198,67,216,218,100000-200000,2.79
Jul,1,Virtual Rage Studios LLC,Virtual Rage Studios LLC,0,10,31,51,148,204,50000-100000,0.79
Sep,1,inXile Entertainment,inXile Entertainment,0,58,912,474,2834,2834,20000-50000,27.99
Sep,1,Quiet River,Quiet River,0,2448,1052,74,166,166,50000-100000,0.79
Apr,1,Jason Godbey,Jason Godbey,0,9,39,19,168,168,20000-50000,2.79
Dec,1,Tatyana Murzina,Tatyana Murzina,0,25,192,246,435,461,200000-500000,0.79
Nov,1,Lions Crayons Games,Lions Crayons Games,0,91,19,9,249,249,0-20000,7.19
Jan,1,Willz,Sometimes You,0,30,85,7,229,230,50000-100000,0.79
Jan,1,Falcoware,Atriagames,0,0,1005,159,491,547,100000-200000,0.79
Dec,1,BEta - indie,Atriagames,0,40,55,32,471,480,20000-50000,1.99
May,1,Kazakov Oleg,Kazakov Oleg,0,137,144,37,84,139,50000-100000,3.99
Mar,1,Creobit,8Floor,0,12,18,7,258,258,20000-50000,3.99
May,1,LEVER Software,LEVER Software;Enjoy Games,0,15,53,50,256,295,100000-200000,3.19
Dec,1,Starwind Games,Starwind Games,0,13,42,4,182,211,20000-50000,1.99
Mar,1,Void games,!Lim studio,0,7,47,43,206,214,100000-200000,1.59
Dec,1,Just1337 Studio,Just1337 Publisher,0,41,546,72,1449,2704,50000-100000,4.99
Dec,1,Just1337 Studio,Just1337 Publisher,0,302,814,84,482,269,50000-100000,4.99
Dec,1,Just1337 Studio,Just1337 Publisher,0,128,235,64,139,167,50000-100000,4.99
Jan,1,Trazzy Entertainment,Trazzy Entertainment,0,15,18,22,274,274,20000-50000,1.99
Sep,1,"Spike Chunsoft Co., Ltd.","Spike Chunsoft Co., Ltd.",0,41,3240,571,2832,3642,100000-200000,30.99
Jan,1,Mikhail Maksimov,Sometimes You,0,5,72,76,220,230,200000-500000,0.79
Mar,1,Raptor Claw Games,Raptor Claw Games,0,0,138,34,260,299,0-20000,5.19
Feb,1,Nuno Donato,Nuno Donato,0,11,18,10,225,225,0-20000,2.99
Dec,1,Waygetter Electronics,"Little Flag Software, LLC",0,11,1335,157,148,191,100000-200000,3.99
Apr,1,Project Moon,Project Moon,0,0,3424,407,1108,1120,100000-200000,19.49
Jan,1,Tomlab Games,Tomlab Games,0,34,288,17,6345,6345,0-20000,4.99
Dec,1,Brimo Studio;Sacred Walrus,Brimo Studio;Sacred Walrus,0,0,37,19,230,262,50000-100000,0.79
Dec,1,A.Y.std,A.Y.std,0,18,1660,627,1454,1839,100000-200000,5.79
Apr,1,Dicesuki,Dicesuki,0,14,2128,68,1624,1624,100000-200000,0
Mar,1,Maulidan Games,Maulidan Games,0,20,17,7,366,366,50000-100000,4.99
Mar,1,Yume Creations,Yume Creations,0,4,12,6,252,257,20000-50000,4.99
Jul,1,"Lion Shield, LLC","Lion Shield, LLC",0,12,6380,1119,466,523,500000-1000000,6.99
Dec,1,Enjoy Games,Enjoy Games,0,0,15,14,214,214,0-20000,3.19
Dec,1,PixelMouse,PixelMouse,0,44,143,40,280,280,50000-100000,0.79
Jul,1,Spasman Games,Spasman Games,0,20,98,8,10,10,20000-50000,0
Jan,1,Taste Games,Riviysky,18,0,51,74,245,271,100000-200000,3.99
Jan,1,Arctic Bird Studio,Arctic Bird Studio,0,0,39,25,259,285,100000-200000,0.79
Mar,1,Terrible Toybox,Terrible Toybox,0,33,1949,126,778,965,100000-200000,14.99
Dec,1,NeoNight,NeoNight,0,10,19,12,220,220,0-20000,2.39
May,1,Roll7,505 Games,0,0,1080,209,45,45,50000-100000,10.99
Dec,1,2B_GAMES,2B_GAMES,18,0,41,14,287,287,0-20000,1.59
Sep,0,上海烛龙信息科技有限公司,北京网元圣唐娱乐科技有限公司,0,294,567,160,607,880,50000-100000,11.99
Sep,0,上海烛龙信息科技有限公司,北京网元圣唐娱乐科技有限公司,0,140,825,282,2938,2374,200000-500000,8.99
Nov,1,Team Nekojishi,Orange Juice Dog,0,24,2512,165,351,351,200000-500000,0
Dec,1,BT Studios,BT Studios,0,30,18,17,1,1,0-20000,1.69
May,1,QLOC,"FromSoftware, Inc;BANDAI NAMCO Entertainment",0,41,8669,4014,1160,1417,200000-500000,34.99
Feb,1,BigTapir Games,BigTapir Games,0,74,407,33,15,15,0-20000,6.99
Dec,1,Mihai Morosanu,Mihai Morosanu,0,0,32,14,211,211,20000-50000,0.79
Jun,1,SNK CORPORATION;Abstraction Games,SNK CORPORATION,0,48,1531,365,381,429,100000-200000,44.99
Sep,1,Image & Form Games,Image & Form Games,0,34,1443,55,1726,1726,50000-100000,14.99
Feb,1,Perfuse Entertainment,Perfuse Entertainment,0,28,3219,744,815,731,200000-500000,5.99
Dec,1,Mihai Morosanu,Mihai Morosanu,0,0,19,16,814,814,50000-100000,0.79
Jan,1,Radical Phi,Radical Phi,0,63,878,25,880,880,0-20000,7.99
Dec,1,JACK TWIN,JACK TWIN,0,0,20,27,183,183,50000-100000,3.19
Oct,1,Rafael Farias,Fiassink Games,0,0,38,36,333,359,20000-50000,0.79
May,1,Eugen Systems,Paradox Interactive,0,47,3063,1204,1545,2209,200000-500000,34.99
Feb,1,Sparkypants Studios LLC,Sparkypants Studios LLC,0,13,557,243,387,393,200000-500000,0
